Id,num_faces,largest_face_area_ratio,emotion_angry,emotion_disgust,emotion_fear,emotion_happy,emotion_sad,emotion_surprise,emotion_neutral,emotion_unknown
IWSGFLazkjE,1,0.05547257433229081,0,0,0,1,0,0,0,0
u21W_tfPVrY,0,0.0,0,0,0,1,0,0,0,0
4VTOplLl2BM,3,0.1041064865625655,0,0,0,0,0,0,1,0
WLSNPkf8RCU,1,0.06575000944785643,0,0,0,0,0,0,1,0
CgqudioHmTE,1,0.09290929212616851,0,0,0,0,1,0,0,0
2TeWWWrLNqI,1,0.0005766045734263672,0,0,1,0,0,0,0,0
oKbEuUjbGL0,0,0.0,0,0,1,0,0,0,0,0
G2CuMoe3TWU,0,0.0,0,0,0,0,0,0,1,0
Sh6lK57Cuk4,0,0.0,0,0,0,0,1,0,0,0
y5gnlPTXGB4,1,0.000771140817925142,0,0,0,0,1,0,0,0
-8tk0uk17gc,1,0.028686735456862303,0,0,0,0,1,0,0,0
_uk_6vfqwTA,0,0.0,0,0,0,0,0,0,1,0
jDdKtWnFXFo,2,0.04427777363172128,0,0,0,0,1,0,0,0
evQsOFQju08,1,0.10532066863889365,0,0,0,0,0,0,1,0
FWYsvw_U3Zw,2,0.3273400979147436,0,0,1,0,0,0,0,0
GxLwDHjIp4c,3,0.038061809759417684,0,0,0,1,0,0,0,0
nhQPBSa2w9k,0,0.0,0,0,0,0,0,0,1,0
x4yF3a3Zn4Y,0,0.0,0,0,0,0,0,0,1,0
vUdSUDObwVc,0,0.0,0,0,0,0,0,0,1,0
-53kaP6dZeI,0,0.0,0,0,0,0,0,0,1,0
lrCwmpjR77U,1,0.023391355179386057,0,0,0,0,0,0,1,0
0lrIqGphJx8,1,0.00031329354213085027,0,0,0,0,1,0,0,0
_jPaYnaKVDk,0,0.0,0,0,0,0,0,0,1,0
2rRIqrWuYy4,0,0.0,0,0,0,0,0,0,1,0
HkLibqNtjZk,0,0.0,0,0,0,1,0,0,0,0
HqYlqWvlPTA,2,0.09866172160994552,0,0,0,1,0,0,0,0
Yaui2pL26ZQ,3,0.24895881656846996,0,0,1,0,0,0,0,0
vn3tm0quoqE,0,0.0,0,0,1,0,0,0,0,0
XfcvX0P1b5g,0,0.0,0,0,0,0,0,1,0,0
MrnCDKB1hE0,0,0.0,0,0,0,0,1,0,0,0
KwmvsHtoLgU,5,0.09676513973698901,1,0,0,0,0,0,0,0
eJt_afGN3IQ,1,0.07623334818698721,0,0,0,1,0,0,0,0
S-8U4lSEq8A,1,0.3545817085001391,0,0,0,0,1,0,0,0
eKBGcQfp1DI,0,0.0,0,0,0,0,0,0,1,0
9M8FzipwYtk,1,0.16553592047610335,0,0,0,1,0,0,0,0
rtYC2jx1LM0,2,0.008619930632964195,0,0,1,0,0,0,0,0
tF0dCNxfYHk,0,0.0,0,0,0,1,0,0,0,0
pKO9UjSeLew,2,0.11615718052757984,0,0,0,1,0,0,0,0
BiDvLshi9CY,1,0.0006943599092505792,0,0,0,1,0,0,0,0
yCdbHiVPYwI,3,0.39878664210970327,0,0,1,0,0,0,0,0
yPsYOnGPOZk,1,0.004722665697931916,1,0,0,0,0,0,0,0
-XTnL4Mang0,0,0.0,0,0,0,0,0,0,1,0
Aa-rfmbUG24,1,0.06630947156806744,0,0,0,0,0,0,1,0
JyECrGp-Sw8,0,0.0,0,0,0,0,0,0,1,0
Tfb99MZlqKY,3,0.10879321869703491,0,0,0,0,0,0,1,0
EsL5ajBEspE,2,0.11106274841423985,0,0,0,0,1,0,0,0
G3gqFdFXoC0,0,0.0,0,0,1,0,0,0,0,0
2nYF46P7B2c,0,0.0,0,0,1,0,0,0,0,0
S32y9aYEzzo,1,0.011627649763391269,1,0,0,0,0,0,0,0
mmlyHMLeo1o,1,0.100726070888486,0,0,0,1,0,0,0,0
pwIhn9Ljeqo,0,0.0,0,0,0,1,0,0,0,0
Strwla1ELdA,7,0.06961280463272462,0,0,0,0,0,0,1,0
DonD68byO0o,2,0.06284784117778246,0,0,0,0,0,0,1,0
iaEcZW0eyEg,2,0.15016060582364946,0,0,0,0,1,0,0,0
sW9npZVpiMI,1,0.14365471521528284,0,0,0,0,1,0,0,0
yl3MiR7XXAM,1,0.2083040169303402,0,0,0,0,0,0,1,0
dJfSS0ZXYdo,2,0.1204251167305468,0,0,0,0,0,0,1,0
